X,Y,Distancia,LabelLinea,Linea,Nodo,Nombre,Package,Ruta,Sublinea,ObjectId
-664686.8433339,4496391.36155208,3847,A1,101,270,Alcalde Manuel del Valle (San Diego),618,10111,10110,708
-664686.8433339,4496391.36155208,4252,A1,101,270,Alcalde Manuel del Valle (San Diego),618,10113,10111,709
-664652.181271982,4496688.07713177,2892,12,12,271,Avenida Pino Montano (Los Carteros),618,1211,1210,710
-664652.181271982,4496688.07713177,3104,15,15,271,Avenida Pino Montano (Los Carteros),618,1511,1510,711
-664652.181271982,4496688.07713177,4114,A1,101,271,Avenida Pino Montano (Los Carteros),618,10111,10110,712
-664652.181271982,4496688.07713177,4519,A1,101,271,Avenida Pino Montano (Los Carteros),618,10113,10111,713
-664440.811652254,4496969.2963977,3172,12,12,272,Avenida Pino Montano (San Diego),618,1211,1210,714
-664440.811652254,4496969.2963977,3384,15,15,272,Avenida Pino Montano (San Diego),618,1511,1510,715
-664440.811652254,4496969.2963977,4394,A1,101,272,Avenida Pino Montano (San Diego),618,10111,10110,716
-664440.811652254,4496969.2963977,4799,A1,101,272,Avenida Pino Montano (San Diego),618,10113,10111,717
-664184.163720202,4497345.15822608,3542,12,12,273,Avenida Pino Montano (Las Almenas),618,1211,1210,718
-664184.163720202,4497345.15822608,3574,16,16,273,Avenida Pino Montano (Las Almenas),618,1611,1610,719
-664184.163720202,4497345.15822608,4764,A1,101,273,Avenida Pino Montano (Las Almenas),618,10111,10110,720
-664184.163720202,4497345.15822608,5169,A1,101,273,Avenida Pino Montano (Las Almenas),618,10113,10111,721
-663843.647372092,4497571.32340783,3911,12,12,274,Cortijo Las Casillas (C. de Los Toros),618,1211,1210,722
-663843.647372092,4497571.32340783,5133,A1,101,274,Cortijo Las Casillas (C. de Los Toros),618,10111,10110,723
-663843.647372092,4497571.32340783,5538,A1,101,274,Cortijo Las Casillas (C. de Los Toros),618,10113,10111,724
-666102.096154902,4496039.05610745,8349,02,2,275,Dr. Leal Castaños (Avda. San Lázaro),618,212,210,725
-666102.096154902,4496039.05610745,951,06,6,275,Dr. Leal Castaños (Avda. San Lázaro),618,611,610,726
-666102.096154902,4496039.05610745,2115,10,10,275,Dr. Leal Castaños (Avda. San Lázaro),618,1012,1010,727
-666102.096154902,4496039.05610745,6432,13,13,275,Dr. Leal Castaños (Avda. San Lázaro),618,1312,1310,728
-666102.096154902,4496039.05610745,2115,A2,102,275,Dr. Leal Castaños (Avda. San Lázaro),618,10212,10210,729
-666102.096154902,4496039.05610745,2115,A2,102,275,Dr. Leal Castaños (Avda. San Lázaro),618,10214,10211,730
-666102.096154902,4496039.05610745,11806,60,134,275,Dr. Leal Castaños (Avda. San Lázaro),618,13412,13410,731
-664916.738320271,4495262.84971559,1890,01,1,276,Carretera Carmona (Pedro de Mena),618,111,110,732
-664916.738320271,4495262.84971559,4525,12,12,276,Carretera Carmona (Pedro de Mena),618,1212,1210,733
-664916.738320271,4495262.84971559,1976,15,15,276,Carretera Carmona (Pedro de Mena),618,1512,1510,734
-664916.738320271,4495262.84971559,7901,16,16,276,Carretera Carmona (Pedro de Mena),618,1612,1610,735
-664916.738320271,4495262.84971559,7366,A1,101,276,Carretera Carmona (Pedro de Mena),618,10112,10110,736
-664916.738320271,4495262.84971559,7366,A1,101,276,Carretera Carmona (Pedro de Mena),618,10114,10111,737
-665231.138681695,4495120.12378891,2165,01,1,277,Carretera Carmona (Higuera de La Sierra),618,111,110,738
-665231.138681695,4495120.12378891,4800,12,12,277,Carretera Carmona (Higuera de La Sierra),618,1212,1210,739
-665231.138681695,4495120.12378891,2251,15,15,277,Carretera Carmona (Higuera de La Sierra),618,1512,1510,740
-665231.138681695,4495120.12378891,8176,16,16,277,Carretera Carmona (Higuera de La Sierra),618,1612,1610,741
-665231.138681695,4495120.12378891,7641,A1,101,277,Carretera Carmona (Higuera de La Sierra),618,10112,10110,742
-665231.138681695,4495120.12378891,7641,A1,101,277,Carretera Carmona (Higuera de La Sierra),618,10114,10111,743
-651498.483412347,4493216.76237105,12505,53,53,278,Ctra.A-3108 (Centro Insercion Social),618,5311,5310,744
-665342.980917686,4494648.12640543,3649,20,20,279,Arroyo (Pinzones),618,2012,2010,745
-665944.444779596,4494146.2181531,4291,20,20,280,Arroyo (José Laguillo),618,2012,2010,746
-666065.09850988,4494029.1631274,6265,24,24,281,Gonzalo Bilbao (Puerta Osario),618,2412,2410,747
-666065.09850988,4494029.1631274,9077,27,27,281,Gonzalo Bilbao (Puerta Osario),618,2724,2720,748
-666065.09850988,4494029.1631274,5545,32,32,281,Gonzalo Bilbao (Puerta Osario),618,3222,3220,749
-666065.09850988,4494029.1631274,6587,A8,110,281,Gonzalo Bilbao (Puerta Osario),618,11012,11010,750
-666065.09850988,4494029.1631274,6587,A8,110,281,Gonzalo Bilbao (Puerta Osario),618,11014,11011,751
-666005.594401529,4494349.33043174,491,15,15,282,María Auxiliadora (Dr. Relimpio),618,1511,1510,752
-666005.594401529,4494349.33043174,504,16,16,282,María Auxiliadora (Dr. Relimpio),618,1611,1610,753
-665857.869229369,4494249.91182709,786,20,20,283,Arroyo (Urquiza),618,2011,2010,754
-665857.869229369,4494249.91182709,2120,A8,110,283,Arroyo (Urquiza),618,11011,11010,755
-665857.869229369,4494249.91182709,2134,A8,110,283,Arroyo (Urquiza),618,11013,11011,756
-665372.387931534,4494606.96795501,1285,20,20,284,Arroyo (Pinzones),618,2011,2010,757
-665372.387931534,4494606.96795501,2619,A8,110,284,Arroyo (Pinzones),618,11011,11010,758
-665372.387931534,4494606.96795501,2633,A8,110,284,Arroyo (Pinzones),618,11013,11011,759
-666602.546362026,4494792.44951927,1706,C5,121,285,San Luis (Inocentes),618,12112,12110,760
-665259.377909557,4495074.15255159,1339,15,15,286,Carretera Carmona (Higuera de La Sierra),618,1511,1510,761
-664946.623072846,4495239.86375935,1623,15,15,287,Carretera Carmona (Pedro de Mena),618,1511,1510,762
-665621.126769612,4494818.64170821,987,15,15,288,Carretera Carmona (Centro de Salud),618,1511,1510,763
-661226.84694405,4496421.3000482,7233,28,28,289,Aux. Autovia Madrid (Hipermercado),618,2811,2810,764
-661226.84694405,4496421.3000482,7801,A8,110,289,Aux. Autovia Madrid (Hipermercado),618,11011,11010,765
-661226.84694405,4496421.3000482,7815,A8,110,289,Aux. Autovia Madrid (Hipermercado),618,11013,11011,766
-663487.7374531,4498391.01249608,1625,13,13,290,Garrochistas (Talabarteros),618,1312,1310,767
-664295.103567004,4493274.48350884,4302,24,24,291,Luis Montoto (Marqués de Nervión),618,2412,2410,768
-664295.103567004,4493274.48350884,7114,27,27,291,Luis Montoto (Marqués de Nervión),618,2724,2720,769
-664295.103567004,4493274.48350884,4405,A3,103,291,Luis Montoto (Marqués de Nervión),618,10312,10310,770
-664295.103567004,4493274.48350884,4405,A3,103,291,Luis Montoto (Marqués de Nervión),618,10314,10311,771
-664772.251098141,4493250.96744834,2289,21,21,292,Luis Montoto (Kansas City),618,2112,2110,772
-664772.251098141,4493250.96744834,4681,24,24,292,Luis Montoto (Kansas City),618,2412,2410,773
-664772.251098141,4493250.96744834,7493,27,27,292,Luis Montoto (Kansas City),618,2724,2720,774
-664772.251098141,4493250.96744834,4784,A3,103,292,Luis Montoto (Kansas City),618,10312,10310,775
-664772.251098141,4493250.96744834,4784,A3,103,292,Luis Montoto (Kansas City),618,10314,10311,776
-665005.330957408,4493458.33812975,1500,32,32,293,Kansas City (Céfiro),618,3221,3220,777
-665005.330957408,4493458.33812975,5224,C1,81,293,Kansas City (Céfiro),618,8111,8110,778
-665005.330957408,4493458.33812975,8761,EA,100,293,Kansas City (Céfiro),618,10012,10010,779
-665005.330957408,4493458.33812975,4123,A7,107,293,Kansas City (Céfiro),618,10712,10710,780
-665005.330957408,4493458.33812975,4123,A7,107,293,Kansas City (Céfiro),618,10714,10711,781
-665005.330957408,4493458.33812975,0,LS,127,293,Kansas City (Céfiro),618,12711,12710,782
-665005.330957408,4493458.33812975,9754,LS,127,293,Kansas City (Céfiro),618,12712,12710,783
-665005.330957408,4493458.33812975,7654,TB1,133,293,Kansas City (Céfiro),618,13312,13310,784
-660789.244949573,4496642.63365716,7623,28,28,294,Aux. Autovia Madrid (Jardines del Edén),618,2811,2810,785
-660789.244949573,4496642.63365716,8191,A8,110,294,Aux. Autovia Madrid (Jardines del Edén),618,11011,11010,786
-660789.244949573,4496642.63365716,8205,A8,110,294,Aux. Autovia Madrid (Jardines del Edén),618,11013,11011,787
-665417.772420388,4492732.55863348,3921,05,5,295,Eduardo Dato (Colegio Porta Coeli),618,512,510,788
-665417.772420388,4492732.55863348,10119,A4,104,295,Eduardo Dato (Colegio Porta Coeli),618,10412,10410,789
-665417.772420388,4492732.55863348,10119,A4,104,295,Eduardo Dato (Colegio Porta Coeli),618,10414,10411,790
-665952.247730435,4492837.84165633,4354,05,5,296,Eduardo Dato (San Bernardo),618,512,510,791
-665952.247730435,4492837.84165633,10552,A4,104,296,Eduardo Dato (San Bernardo),618,10412,10410,792
-665952.247730435,4492837.84165633,10552,A4,104,296,Eduardo Dato (San Bernardo),618,10414,10411,793
-666441.285463363,4492875.25211845,4846,05,5,297,Menéndez Pelayo (Jardines de Murillo),618,512,510,794
-666441.285463363,4492875.25211845,6499,A3,103,297,Menéndez Pelayo (Jardines de Murillo),618,10312,10310,795
-666441.285463363,4492875.25211845,6499,A3,103,297,Menéndez Pelayo (Jardines de Murillo),618,10314,10311,796
-666441.285463363,4492875.25211845,11044,A4,104,297,Menéndez Pelayo (Jardines de Murillo),618,10412,10410,797
-666441.285463363,4492875.25211845,11044,A4,104,297,Menéndez Pelayo (Jardines de Murillo),618,10414,10411,798
-666441.285463363,4492875.25211845,7624,A8,110,297,Menéndez Pelayo (Jardines de Murillo),618,11012,11010,799
-666441.285463363,4492875.25211845,7624,A8,110,297,Menéndez Pelayo (Jardines de Murillo),618,11014,11011,800
-666441.285463363,4492875.25211845,3926,C5,121,297,Menéndez Pelayo (Jardines de Murillo),618,12112,12110,801
-663394.579826285,4498160.01731454,1974,13,13,298,Cortijo de Las Casillas,618,1312,1310,802
-663394.579826285,4498160.01731454,4527,C6B,109,298,Cortijo de Las Casillas,618,10911,10910,803
-658949.288901603,4496241.13578626,10160,28,28,299,Emilia Barral (Plaza Rey Aurelio),618,2811,2810,804
-658949.288901603,4496241.13578626,10728,A8,110,299,Emilia Barral (Plaza Rey Aurelio),618,11011,11010,805
-658949.288901603,4496241.13578626,10742,A8,110,299,Emilia Barral (Plaza Rey Aurelio),618,11013,11011,806
-658949.288901603,4496241.13578626,8915,B4,119,299,Emilia Barral (Plaza Rey Aurelio),618,11911,11910,807
-658949.288901603,4496241.13578626,9651,60,134,299,Emilia Barral (Plaza Rey Aurelio),618,13411,13410,808
-665698.572340482,4494790.84591713,2619,01,1,300,Carretera Carmona (Centro de Salud),618,111,110,809
-665698.572340482,4494790.84591713,5254,12,12,300,Carretera Carmona (Centro de Salud),618,1212,1210,810
-665698.572340482,4494790.84591713,2705,15,15,300,Carretera Carmona (Centro de Salud),618,1512,1510,811
-665698.572340482,4494790.84591713,8630,16,16,300,Carretera Carmona (Centro de Salud),618,1612,1610,812
-665698.572340482,4494790.84591713,8095,A1,101,300,Carretera Carmona (Centro de Salud),618,10112,10110,813
-665698.572340482,4494790.84591713,8095,A1,101,300,Carretera Carmona (Centro de Salud),618,10114,10111,814
-665928.945054448,4492813.2577065,5337,05,5,301,Eduardo Dato (San Bernardo),618,511,510,815
-665928.945054448,4492813.2577065,1126,A4,104,301,Eduardo Dato (San Bernardo),618,10411,10410,816
-665928.945054448,4492813.2577065,1390,A4,104,301,Eduardo Dato (San Bernardo),618,10413,10411,817
-665323.393930454,4492689.26998018,5829,05,5,302,Eduardo Dato (Colegio Porta Coeli),618,511,510,818
-665323.393930454,4492689.26998018,1618,A4,104,302,Eduardo Dato (Colegio Porta Coeli),618,10411,10410,819
-665323.393930454,4492689.26998018,1882,A4,104,302,Eduardo Dato (Colegio Porta Coeli),618,10413,10411,820
-665625.267108829,4496150.25290279,3172,14,14,303,Trabaj. Inmigrantes (Mar Caspio),618,1411,1410,821
-665625.267108829,4496150.25290279,0,14,14,303,Trabaj. Inmigrantes (Mar Caspio),618,1412,1410,822
-659846.840089091,4496879.47649116,8428,28,28,304,"Seneca, Av. (Ciudad de Alfafar)",618,2811,2810,823
-659846.840089091,4496879.47649116,8996,A8,110,304,"Seneca, Av. (Ciudad de Alfafar)",618,11011,11010,824
-659846.840089091,4496879.47649116,9010,A8,110,304,"Seneca, Av. (Ciudad de Alfafar)",618,11013,11011,825
-664745.338898797,4493211.95228705,2154,24,24,305,Luis Montoto (Luis de Morales),618,2411,2410,826
-664745.338898797,4493211.95228705,2145,27,27,305,Luis Montoto (Luis de Morales),618,2723,2720,827
-664745.338898797,4493211.95228705,3003,29,29,305,Luis Montoto (Luis de Morales),618,2911,2910,828
-664745.338898797,4493211.95228705,2221,A3,103,305,Luis Montoto (Luis de Morales),618,10311,10310,829
-664745.338898797,4493211.95228705,2554,A3,103,305,Luis Montoto (Luis de Morales),618,10313,10311,830
-659653.942758874,4496718.55109217,8785,28,28,306,Ciudad de Liria (Elda),618,2811,2810,831
-659653.942758874,4496718.55109217,9353,A8,110,306,Ciudad de Liria (Elda),618,11011,11010,832
-659653.942758874,4496718.55109217,9367,A8,110,306,Ciudad de Liria (Elda),618,11013,11011,833
-659845.937711034,4496154.52972936,9298,28,28,307,Las O.N.G. (Plaza Gomila),618,2811,2810,834
-659845.937711034,4496154.52972936,9866,A8,110,307,Las O.N.G. (Plaza Gomila),618,11011,11010,835
-659845.937711034,4496154.52972936,9880,A8,110,307,Las O.N.G. (Plaza Gomila),618,11013,11011,836
-659885.642501358,4496780.56856292,6821,C6A,108,308,Ciudad de Paterna (Ambulatorio),618,10811,10810,837
-659885.642501358,4496780.56856292,9487,C6B,109,308,Ciudad de Paterna (Ambulatorio),618,10912,10910,838
-664240.164459463,4493243.48507204,2559,24,24,309,Luis Montoto (Marqués de Nervión),618,2411,2410,839
-664240.164459463,4493243.48507204,2550,27,27,309,Luis Montoto (Marqués de Nervión),618,2723,2720,840
-664240.164459463,4493243.48507204,3408,29,29,309,Luis Montoto (Marqués de Nervión),618,2911,2910,841
-664240.164459463,4493243.48507204,2626,A3,103,309,Luis Montoto (Marqués de Nervión),618,10311,10310,842
-664240.164459463,4493243.48507204,2959,A3,103,309,Luis Montoto (Marqués de Nervión),618,10313,10311,843
-658911.388878524,4496459.25789683,10361,28,28,310,Escritor Alfonso Grosso (Carmen Conde),618,2811,2810,844
-658911.388878524,4496459.25789683,10929,A8,110,310,Escritor Alfonso Grosso (Carmen Conde),618,11011,11010,845
-658911.388878524,4496459.25789683,10943,A8,110,310,Escritor Alfonso Grosso (Carmen Conde),618,11013,11011,846
-662262.356343083,4492563.68046908,1275,05,5,311,Amor (Edificios Atlántico),618,512,510,847
-662262.356343083,4492563.68046908,1275,A4,104,311,Amor (Edificios Atlántico),618,10412,10410,848
-662262.356343083,4492563.68046908,1275,A4,104,311,Amor (Edificios Atlántico),618,10414,10411,849
-661668.483101214,4492951.14232309,706,05,5,312,Amor (Santa Isabel),618,512,510,850
-661668.483101214,4492951.14232309,706,A4,104,312,Amor (Santa Isabel),618,10412,10410,851
-661668.483101214,4492951.14232309,706,A4,104,312,Amor (Santa Isabel),618,10414,10411,852
-661890.309728817,4492772.10644555,936,05,5,313,Amor (Satsumas),618,512,510,853
-661890.309728817,4492772.10644555,936,A4,104,313,Amor (Satsumas),618,10412,10410,854
-661890.309728817,4492772.10644555,936,A4,104,313,Amor (Satsumas),618,10414,10411,855
-662594.379693094,4492401.21795239,1569,05,5,314,Carlos Marx (Edificios Cantábrico),618,512,510,856
-662594.379693094,4492401.21795239,1569,A4,104,314,Carlos Marx (Edificios Cantábrico),618,10412,10410,857
-662594.379693094,4492401.21795239,1569,A4,104,314,Carlos Marx (Edificios Cantábrico),618,10414,10411,858
-663012.394689208,4492324.79731178,1937,05,5,315,Federico Mayo Gayarre (La Candelaria) [M],618,512,510,859
-663012.394689208,4492324.79731178,2103,24,24,315,Federico Mayo Gayarre (La Candelaria) [M],618,2412,2410,860
-663012.394689208,4492324.79731178,4650,52,52,315,Federico Mayo Gayarre (La Candelaria) [M],618,5212,5210,861
-663325.733418912,4492352.58657769,2188,05,5,316,Federico Mayo Gayarre (Rda. Tamarguillo),618,512,510,862
-663325.733418912,4492352.58657769,4901,52,52,316,Federico Mayo Gayarre (Rda. Tamarguillo),618,5212,5210,863
-663247.650877916,4492323.72849479,7562,05,5,317,Federico Mayo Gayarre (Gibraltar),618,511,510,864
-663247.650877916,4492323.72849479,2540,52,52,317,Federico Mayo Gayarre (Gibraltar),618,5211,5210,865
-662934.471379611,4492296.4737263,7813,05,5,318,Federico Mayo Gayarre (Pedro de Madrid) [M],618,511,510,866
-662934.471379611,4492296.4737263,4759,24,24,318,Federico Mayo Gayarre (Pedro de Madrid) [M],618,2411,2410,867
-662934.471379611,4492296.4737263,2791,52,52,318,Federico Mayo Gayarre (Pedro de Madrid) [M],618,5211,5210,868
-658230.30310517,4495899.52717187,11827,22,22,319,Avenida Emilio Lemos (Vietnam),618,2211,2210,869
-658230.30310517,4495899.52717187,0,22,22,319,Avenida Emilio Lemos (Vietnam),618,2212,2210,870
-658230.30310517,4495899.52717187,9544,A3,103,319,Avenida Emilio Lemos (Vietnam),618,10311,10310,871
-658230.30310517,4495899.52717187,9877,A3,103,319,Avenida Emilio Lemos (Vietnam),618,10313,10311,872
-658230.30310517,4495899.52717187,1742,B4,119,319,Avenida Emilio Lemos (Vietnam),618,11912,11910,873
-662765.142133311,4490406.44722752,4377,26,26,320,Aguila Perdicera (Centro Salud),618,2611,2610,874
-662778.306286486,4498450.36624683,4700,C6A,108,321,Ctra. Pino Montano (Cortijo Las Monjas),618,10812,10810,875
-662361.830649687,4490229.05761088,189,26,26,323,Águila Perdicera (Bda. La Música) [M],618,2612,2610,876
-662349.515797435,4491446.80142764,5838,24,24,324,Los Claveles (Doña Francisquita),618,2411,2410,877
-662349.515797435,4491446.80142764,4824,25,25,324,Los Claveles (Doña Francisquita),618,2511,2510,878
-662349.515797435,4491446.80142764,3870,52,52,324,Los Claveles (Doña Francisquita),618,5211,5210,879
-662115.427394713,4491510.390878,6060,24,24,325,Doña Francisquita (La Calesera),618,2411,2410,880
-662115.427394713,4491510.390878,5046,25,25,325,Doña Francisquita (La Calesera),618,2511,2510,881
-662115.427394713,4491510.390878,0,25,25,325,Doña Francisquita (La Calesera),618,2512,2510,882
-662115.427394713,4491510.390878,4092,52,52,325,Doña Francisquita (La Calesera),618,5211,5210,883
-662133.368868364,4491813.38116779,3693,52,52,326,La Calesera (La Montería),618,5212,5210,884
-662368.62504594,4491785.05896099,1335,24,24,327,La Montería (Mercado),618,2412,2410,885
-662368.62504594,4491785.05896099,3882,52,52,327,La Montería (Mercado),618,5212,5210,886
-659686.481579616,4496452.30785281,11179,28,28,328,Ciudad de Chiva (Ciudad de Liria),618,2811,2810,887
-659686.481579616,4496452.30785281,0,28,28,328,Ciudad de Chiva (Ciudad de Liria),618,2812,2810,888
-659686.481579616,4496452.30785281,11747,A8,110,328,Ciudad de Chiva (Ciudad de Liria),618,11011,11010,889
-659686.481579616,4496452.30785281,0,A8,110,328,Ciudad de Chiva (Ciudad de Liria),618,11012,11010,890
-659686.481579616,4496452.30785281,11761,A8,110,328,Ciudad de Chiva (Ciudad de Liria),618,11013,11011,891
